,Compound,Date,Negative,Neutral,Positive,Source Account,Text,Tweets Ago
265,0.4215,Mon Jun 25 13:31:33 +0000 2018,0.0,0.865,0.135,@CNN,A Brazilian journalist shouted down a man who tried to kiss her while she was reporting from the World Cup… https://t.co/BhfQ3qx8HI,66
266,-0.7096,Mon Jun 25 13:23:25 +0000 2018,0.323,0.597,0.08,@CNN,"In an emotional interview, Roseanne Barr says she ""horribly"" regrets sending racist tweets https://t.co/rkJSzuku5u https://t.co/mEXbYp7uEj",67
267,-0.3818,Mon Jun 25 13:15:16 +0000 2018,0.242,0.625,0.133,@CNN,"President Trump attacked Jimmy Fallon on Twitter after ""The Tonight Show"" host expressed regret about a friendly in… https://t.co/eo1SFMSsXg",68
268,0.4767,Mon Jun 25 13:02:43 +0000 2018,0.1,0.669,0.23,@CNN,"In the middle of the Pride parade, two New York City fire department medics paused for a heartwarming proposal… https://t.co/kxujVc4BCK",69
269,0.1779,Mon Jun 25 12:50:07 +0000 2018,0.0,0.898,0.102,@CNN,"Starting Wednesday, Amazon Prime members can earn additional savings at Whole Foods across the US https://t.co/TqDrImgCAH",70
270,-0.3818,Mon Jun 25 12:37:50 +0000 2018,0.147,0.784,0.069,@CNN,"Elvis Presley's abandoned private jet is up for auction. 

It last reached a price of $430,000 in 2017.… https://t.co/dICOnChuCd",71
271,-0.0516,Mon Jun 25 12:27:25 +0000 2018,0.079,0.921,0.0,@CNN,Why Sarah Sanders was asked to leave a restaurant | By Dean Obeidallah via @CNNopinion  https://t.co/pHehN4H3jI https://t.co/DppiQuyC0k,72
272,0.2023,Mon Jun 25 12:15:02 +0000 2018,0.0,0.921,0.079,@CNN,A top Netflix executive has left the company after he used the N-word in front of colleagues on more than one occas… https://t.co/2r6E82AlPz,73
273,-0.296,Mon Jun 25 12:03:21 +0000 2018,0.121,0.879,0.0,@CNN,A Walgreens pharmacist in Arizona refused to fill a prescription for a medicine that would induce miscarriage for a… https://t.co/OftTmjFfIT,74
274,0.0,Mon Jun 25 11:51:48 +0000 2018,0.126,0.748,0.126,@CNN,This teenager volunteered her skills in sign language to help a blind and deaf man on a cross-country flight https://t.co/4IgVLEYBfW,75
275,-0.4019,Mon Jun 25 11:40:40 +0000 2018,0.13,0.87,0.0,@CNN,A 9-year-old boy in Greece permanently injured his left eye when he repeatedly gazed into a laser pointer's green b… https://t.co/XnagbjRY49,76
276,0.0,Mon Jun 25 11:29:14 +0000 2018,0.0,1.0,0.0,@CNN,"Otzi, a 5,300-year-old glacier mummy found in the Italian Alps, is older than the Giza pyramids and Stonehenge. The… https://t.co/F1RlmFbu7q",77
277,0.0,Mon Jun 25 11:17:42 +0000 2018,0.0,1.0,0.0,@CNN,"Federal prosecutors have canceled their planned interview with Stormy Daniels Monday, according to Daniels' attorne… https://t.co/IIuOLD5Wj0",78
278,-0.6249,Mon Jun 25 11:06:13 +0000 2018,0.194,0.806,0.0,@CNN,"After family separation crisis, Trump returns to his tried-and-true tactic -- ratchet up the rhetoric | Analysis by… https://t.co/kK1MNsQWhZ",79
279,-0.5994,Mon Jun 25 10:55:12 +0000 2018,0.234,0.766,0.0,@CNN,"This detained mom has no idea where her son is, so she wrote a letter to him
https://t.co/bjTv9DQWWc https://t.co/UdUUzemk1d",80
280,-0.1027,Mon Jun 25 10:45:05 +0000 2018,0.069,0.931,0.0,@CNN,A Japanese employee has been docked half a day's pay for repeatedly leaving his desk a few minutes early to eat lun… https://t.co/hbYWwQYQu4,81
281,-0.5574,Mon Jun 25 10:34:55 +0000 2018,0.175,0.825,0.0,@CNN,"A Chicago teen, shot in the head, was covered with a sheet by paramedics. He died nearly a day later.… https://t.co/Z6DXLv6b6j",82
282,-0.296,Mon Jun 25 10:24:37 +0000 2018,0.104,0.896,0.0,@CNN,"A transgender woman was asked for her ID to use a restaurant's bathroom. When she refused, she says she got kicked… https://t.co/33Xe2QM5mQ",83
283,-0.6249,Mon Jun 25 10:14:22 +0000 2018,0.298,0.702,0.0,@CNN,A jogger was detained for 2 weeks after accidentally crossing US border from Canada https://t.co/DQaIWncc1m https://t.co/4d5J9l6iKB,84
284,-0.3612,Mon Jun 25 10:03:12 +0000 2018,0.102,0.898,0.0,@CNN,"The funeral for Antwon Rose II, the unarmed teen who was shot by police last week, is being held today following se… https://t.co/AqaX8nxnjD",85
285,-0.0258,Mon Jun 25 09:56:04 +0000 2018,0.127,0.749,0.124,@CNN,A search is underway to rescue 12 teenage soccer players and their coach who are thought to be trapped in a cave in… https://t.co/1cfhoHfHL5,86
286,0.0,Mon Jun 25 09:44:32 +0000 2018,0.0,1.0,0.0,@CNN,Every single person in charge of law and order in this Georgia town is a black woman https://t.co/unuDektQVm https://t.co/zs07gEBVAE,87
287,0.4019,Mon Jun 25 09:34:03 +0000 2018,0.0,0.838,0.162,@CNN,Live out your Mario Kart dreams on the streets of Tokyo https://t.co/Cb4LA6hIHp via @CNNTravel https://t.co/avJ03fzlCb,88
288,-0.7351,Mon Jun 25 09:29:45 +0000 2018,0.343,0.536,0.121,@CNN,"Just weeks out of prison, Meek Mill debuted a song that delivered a blistering criticism of the criminal justice sy… https://t.co/Iil4H92dSt",89
289,0.3818,Mon Jun 25 09:22:30 +0000 2018,0.0,0.841,0.159,@CNN,Egyptian football fans are backing Mohamed Salah after it was revealed he's ready to quit the national team over hi… https://t.co/XcQBpE73Pv,90
290,0.0,Mon Jun 25 09:13:04 +0000 2018,0.0,1.0,0.0,@CNN,What 40 years of 'Space Invaders' says about the 1970s -- and today https://t.co/UaA2bwlx88 via @CNNStyle https://t.co/Xc9H8djgd8,91
291,-0.6249,Mon Jun 25 09:06:05 +0000 2018,0.194,0.806,0.0,@CNN,"After family separation crisis, Trump returns to his tried-and-true tactic -- ratchet up the rhetoric | Analysis by… https://t.co/ozorsl0D7n",92
292,0.0,Mon Jun 25 08:51:19 +0000 2018,0.0,1.0,0.0,@CNN,"Federal prosecutors have canceled their planned interview with Stormy Daniels Monday, according to Daniels' attorne… https://t.co/zfbvwS81mc",93
293,-0.3818,Mon Jun 25 08:20:19 +0000 2018,0.147,0.784,0.069,@CNN,"Elvis Presley's abandoned private jet is up for auction. 

It last reached a price of $430,000 in 2017.… https://t.co/VVI9AcKu9c",94
294,0.0,Mon Jun 25 07:51:56 +0000 2018,0.0,1.0,0.0,@CNN,"Kids' exposure to addiction drug rose 215% in three years, study says https://t.co/9urACN7aeq https://t.co/48mSwrT0dJ",95
295,-0.0258,Mon Jun 25 07:42:08 +0000 2018,0.127,0.749,0.124,@CNN,A search is underway to rescue 12 teenage soccer players and their coach who are thought to be trapped in a cave in… https://t.co/FrogArwh7J,96
296,-0.6249,Mon Jun 25 07:30:29 +0000 2018,0.298,0.702,0.0,@CNN,A jogger was detained for 2 weeks after accidentally crossing US border from Canada https://t.co/WAzSpB72g1 https://t.co/MPOhdqiyxk,97
297,-0.2263,Mon Jun 25 07:11:27 +0000 2018,0.091,0.909,0.0,@CNN,"Protests over family separations are expected to continue on Monday, as questions linger over when and how more tha… https://t.co/zmFALPf9XN",98
298,0.0,Mon Jun 25 07:05:00 +0000 2018,0.0,1.0,0.0,@CNN,China is unleashing more than $100 billion into its economy https://t.co/NJY73T1ZHg https://t.co/rMLYPcXUmU,99
299,-0.296,Mon Jun 25 06:40:44 +0000 2018,0.104,0.896,0.0,@CNN,"A transgender woman was asked for her ID to use a restaurant's bathroom. When she refused, she says she got kicked… https://t.co/mXSt120EU3",100
300,-0.25,Mon Jun 25 23:07:08 +0000 2018,0.133,0.867,0.0,@FoxNews,".@RepMaxineWaters: ""Protest is the Democratic way— as long as it is peaceful."" https://t.co/8dq5byHBVY https://t.co/zcPpfbcpos",1
301,0.4588,Mon Jun 25 23:05:00 +0000 2018,0.0,0.85,0.15,@FoxNews,President @realDonaldTrump and @FLOTUS Melania Trump welcome King Abdullah II and Queen Rania of Jordan to the… https://t.co/OOl69PobKy,2
302,-0.6801,Mon Jun 25 22:58:59 +0000 2018,0.337,0.663,0.0,@FoxNews,"'This is very dangerous' 

Left setting new standard of incivility, critics say. https://t.co/wimbYXMbeY",3
303,-0.5994,Mon Jun 25 22:50:42 +0000 2018,0.206,0.794,0.0,@FoxNews,"Trump trade war with China puts 300,000 soybean farmers, $14 billion export industry in limbo. https://t.co/7ZzKVpY3Ch",4
304,-0.7814,Mon Jun 25 22:44:52 +0000 2018,0.358,0.554,0.087,@FoxNews,".@SenSchumer: ""Protest peacefully, but no one should call for the harassment of political opponents. That's not rig… https://t.co/PaaDGnOezN",5
305,-0.3818,Mon Jun 25 22:34:24 +0000 2018,0.157,0.843,0.0,@FoxNews,'We're Not the Obama Admin': Sanders Battles Reporter Over WH Not 'Changing' Border Laws. https://t.co/TepBmgJTJo,6
306,0.0,Mon Jun 25 22:30:29 +0000 2018,0.0,1.0,0.0,@FoxNews,North Korea has opted not to hold an anti-U.S. rally for the first time in years. #SpecialReport… https://t.co/9y7djpBDEU,7
307,-0.8316,Mon Jun 25 22:25:00 +0000 2018,0.444,0.556,0.0,@FoxNews,"Under fire, @RepMaxineWaters denies she called for 'harming people' in the Trump administration. https://t.co/vpggMWGHcX",8
308,0.0,Mon Jun 25 22:17:25 +0000 2018,0.0,1.0,0.0,@FoxNews,Chicago bar bans 'MAGA' hats and face tattoos. https://t.co/fdaUfSPOFq,9
309,-0.1531,Mon Jun 25 22:10:39 +0000 2018,0.127,0.773,0.1,@FoxNews,".@RepMaxineWaters: ""Trump is the one who is creating lies, trying to have people believe that I talked about harmin… https://t.co/SvOemsK9bd",10
310,0.34,Mon Jun 25 21:59:39 +0000 2018,0.0,0.833,0.167,@FoxNews,"Burned and decapitated animal left on Homeland Security staffer's porch, report says https://t.co/LfCGK0oJDg",11
311,0.0,Mon Jun 25 21:53:02 +0000 2018,0.0,1.0,0.0,@FoxNews,".@PressSec heckled by Red Hen owner even after leaving, @GovMikeHuckabee says https://t.co/6kVWTJxt1F",12
312,-0.1531,Mon Jun 25 21:46:25 +0000 2018,0.127,0.873,0.0,@FoxNews,"Florida alligator escorted home following stops at CVS, Speedway: sheriff's office https://t.co/85kF8qWC6u",13
313,0.0,Mon Jun 25 21:35:24 +0000 2018,0.0,1.0,0.0,@FoxNews,Congresswoman Maxine Waters holds a news conference. https://t.co/sHd3QP9dvM,14
314,0.0,Mon Jun 25 21:31:46 +0000 2018,0.0,1.0,0.0,@FoxNews,.@POTUS departs from Andrews Air Force Base en route to South Carolina for a campaign rally with Governor… https://t.co/h48KijHB7H,15
315,0.0343,Mon Jun 25 21:25:22 +0000 2018,0.137,0.717,0.146,@FoxNews,"EXCLUSIVE: NY state suspends license of lawyer for ex-sailor suing @Comey, @BarackObama https://t.co/6bPHPtCT9b",16
316,-0.891,Mon Jun 25 21:15:24 +0000 2018,0.602,0.398,0.0,@FoxNews,"Illegal immigrant accused of raping, impregnating non-verbal 13-year-old girl https://t.co/ALkBdpJouX",17
317,0.0,Mon Jun 25 20:57:28 +0000 2018,0.0,1.0,0.0,@FoxNews,THURSDAY: @BretBaier and @marthamaccallum moderate the Florida GOP gubernatorial debate at 6:30p ET on Fox News Cha… https://t.co/xP2mgtxReD,18
318,-0.4019,Mon Jun 25 20:40:00 +0000 2018,0.252,0.748,0.0,@FoxNews,William Johnson on escalating trade tensions https://t.co/XKsZ8dzMjZ #Cavuto https://t.co/0VyY5p3QHY,19
319,-0.128,Mon Jun 25 20:30:01 +0000 2018,0.209,0.62,0.171,@FoxNews,Tech shares hit as trade tensions escalate https://t.co/jBAmFeFoOZ #Cavuto https://t.co/se2zfTakjX,20
320,-0.296,Mon Jun 25 20:21:16 +0000 2018,0.104,0.896,0.0,@FoxNews,"""You mean are we walking around making up laws? No, because we're not the Obama administration. We're actually tryi… https://t.co/T0n35BYhZ3",21
321,0.0,Mon Jun 25 20:17:33 +0000 2018,0.0,1.0,0.0,@FoxNews,RT @FoxBusiness: Dow tumbles 328 points as US-China tariff spat heats up again https://t.co/6klqtDn9iZ,22
322,0.34,Mon Jun 25 20:15:26 +0000 2018,0.0,0.902,0.098,@FoxNews,".@PressSec: ""At some point Congress has to do what they were elected to do, and that is secure our border, that is… https://t.co/c8O3B0JCZL",23
323,0.5994,Mon Jun 25 20:10:40 +0000 2018,0.0,0.588,0.412,@FoxNews,".@PressSec: ""The president certainly supports keeping families together."" https://t.co/1XdX0O0rWn",24
324,0.0,Mon Jun 25 20:08:33 +0000 2018,0.0,1.0,0.0,@FoxNews,".@PressSec: ""Anyone that goes to a port of entry seeking asylum will not be prosecuted."" https://t.co/SGWKI9Z9Dz",25
325,-0.5423,Mon Jun 25 20:07:47 +0000 2018,0.2,0.8,0.0,@FoxNews,.@PressSec Sanders decries 'calls for harassment' citing Rep. Maxine Waters and the restaurant episode. https://t.co/3PZY6qwybf,26
326,0.8126,Mon Jun 25 20:06:30 +0000 2018,0.0,0.682,0.318,@FoxNews,".@PressSec: ""President Trump will continue to push for free, fair and reciprocal trade and hopes that the EU will j… https://t.co/CQoy5tMeiV",27
327,0.4215,Mon Jun 25 20:00:57 +0000 2018,0.087,0.714,0.198,@FoxNews,".@PressSec: ""The president would like to see us stop people from illegally entering the country at all. We'd like t… https://t.co/9i1ik0EHYK",28
328,-0.5574,Mon Jun 25 19:56:55 +0000 2018,0.25,0.658,0.092,@FoxNews,".@PressSec: ""The calls for harassment and push for any Trump supporter to avoid the public is unacceptable."" https://t.co/7wC1Xl0cWW",29
329,0.0,Mon Jun 25 19:53:34 +0000 2018,0.0,1.0,0.0,@FoxNews,.@PressSec Sarah Sanders holds a @WhiteHouse briefing. https://t.co/wG52O89FFH,30
330,0.5994,Mon Jun 25 19:48:19 +0000 2018,0.0,0.742,0.258,@FoxNews,"""We want to help you.""

Maryland man blows out his tire and is surprised by the police reaction. #ProudAmerican https://t.co/Z4XDS5a5mk",31
331,0.0,Mon Jun 25 19:43:20 +0000 2018,0.0,1.0,0.0,@FoxNews,Dem Strategist: 'Hypocritical' for GOP to Call Out Maxine Waters After Trump's Behavior. https://t.co/Cv4gwC2xVC,32
332,-0.3182,Mon Jun 25 19:40:00 +0000 2018,0.15,0.85,0.0,@FoxNews,"Pilot abandons plane after landing it illegally on New Jersey beach, officials say. https://t.co/qPlA6ZhPi7",33
333,-0.5267,Mon Jun 25 19:32:08 +0000 2018,0.167,0.833,0.0,@FoxNews,"Wildfires in California are threatening hundreds of houses and businesses, forcing thousands of people from their h… https://t.co/KMxQFs5aAu",34
334,0.0,Mon Jun 25 19:21:22 +0000 2018,0.0,1.0,0.0,@FoxNews,JUST IN: GOP lawmakers sign letter asking Deputy Attorney General Rosenstein for the names of everyone working on t… https://t.co/sk1A2Avu5I,35
335,0.0,Mon Jun 25 19:17:00 +0000 2018,0.0,1.0,0.0,@FoxNews,Northern California wildfire jumps the single road leading to rural communities. https://t.co/Tqp02peaYx,36
336,-0.34,Mon Jun 25 19:13:10 +0000 2018,0.211,0.789,0.0,@FoxNews,Glenn Beck accuses Brian Stelter of 'Trump Derangement Syndrome' https://t.co/OBc0fH6eDS,37
337,-0.4588,Mon Jun 25 19:08:48 +0000 2018,0.176,0.824,0.0,@FoxNews,"President @realDonaldTrump mocks the 'dirty' Red Hen over 'filthy' building, defends @PressSec Sarah Sanders. https://t.co/jOrv79jSAr",38
338,0.1531,Mon Jun 25 19:00:42 +0000 2018,0.173,0.617,0.21,@FoxNews,Mourners call for justice in the Pittsburgh-area shooting of Antwon Rose. https://t.co/ZT9iIXHSv1,39
339,0.6705,Mon Jun 25 19:00:41 +0000 2018,0.0,0.766,0.234,@FoxNews,"Mark Weber: ""This is hopefully an opportunity to educate the public about what this program is...and really know th… https://t.co/jTh7crtkDZ",40
340,0.8442,Mon Jun 25 18:48:26 +0000 2018,0.0,0.676,0.324,@FoxNews,".@ChrisStirewalt: ""If we could all try to speak with as much dignity, and as much caring, and enough honesty as Cha… https://t.co/23ju7CN6BV",41
341,0.4767,Mon Jun 25 18:37:34 +0000 2018,0.0,0.814,0.186,@FoxNews,".@POTUS on immigration: ""We want a system where when people come in illegally, they have to go out. A nice, simple… https://t.co/k8O2TRVwTF",42
342,-0.4939,Mon Jun 25 18:17:00 +0000 2018,0.198,0.802,0.0,@FoxNews,"Facebook rejects ads from restaurants, hair salons, because they're too 'political', report says https://t.co/CO9PJNTiJJ",43
343,-0.4404,Mon Jun 25 18:16:33 +0000 2018,0.264,0.553,0.183,@FoxNews,Couple escapes house fire on morning of wedding: 'It was a nice ending to a rather horrendous beginning' https://t.co/yW3zx0JMi4,44
344,0.4588,Mon Jun 25 18:11:14 +0000 2018,0.0,0.824,0.176,@FoxNews,MOMENTS AGO: @POTUS and @FLOTUS welcome King Abdullah II and Queen Rania of Jordan https://t.co/BXmqcYgIIG,45
345,0.0,Mon Jun 25 17:51:53 +0000 2018,0.0,1.0,0.0,@FoxNews,Farmer uses machine to toss crashed car from field as police watch https://t.co/e4Xa48mpyz,46
346,0.4767,Mon Jun 25 17:43:15 +0000 2018,0.0,0.829,0.171,@FoxNews,".@RepRussell: “Oversight of government is essential, and that includes the FBI and our intelligence services.”… https://t.co/ODX5VqvMT5",47
347,-0.6486,Mon Jun 25 17:29:09 +0000 2018,0.264,0.736,0.0,@FoxNews,'Pawn Stars' staple Richard Harrison dead: 5 fast facts about the 'Old Man' https://t.co/ffnuW4xkJb,48
348,-0.296,Mon Jun 25 17:11:49 +0000 2018,0.18,0.82,0.0,@FoxNews,"Chicago police find 1,500 pounds of pot during traffic stop https://t.co/t0Vgpi16dV",49
349,-0.7351,Mon Jun 25 17:09:22 +0000 2018,0.383,0.617,0.0,@FoxNews,"SeaWorld officials 'heartbroken' after girl, 5, fatally struck in parking lot https://t.co/CB61HSUOZx",50
350,0.0,Mon Jun 25 17:01:07 +0000 2018,0.0,1.0,0.0,@FoxNews,Man in suit paddleboards to work across Hudson River https://t.co/WVCyGUkQnl https://t.co/RKUYGmorx3,51
351,0.0,Mon Jun 25 16:58:51 +0000 2018,0.0,1.0,0.0,@FoxNews,.@Richardafowler: “I would rather see this president spend his time fixing our relationship with Canada and Germany… https://t.co/OZ3gJm3XHD,52
352,0.2263,Mon Jun 25 16:45:00 +0000 2018,0.0,0.826,0.174,@FoxNews,"Maryland man blows out tire, surprised by police reaction https://t.co/Z4XDS4StXK",53
353,0.0,Mon Jun 25 16:43:09 +0000 2018,0.0,1.0,0.0,@FoxNews,Photo of the Day: A Pieridae butterfly sits on a lavender field in Germany. https://t.co/K8UOxAqYRm,54
354,0.0,Mon Jun 25 16:36:00 +0000 2018,0.0,1.0,0.0,@FoxNews,".@RCamposDuffy: ""The legislation that’s been put forward hits all four pillars that the president laid out.""… https://t.co/fTaOyA6eLS",55
355,0.0,Mon Jun 25 16:30:00 +0000 2018,0.0,1.0,0.0,@FoxNews,.@HouseGOP leaders aiming for vote on compromise immigration bill this week #Outnumbered https://t.co/yi85avqAhK,56
356,0.0,Mon Jun 25 16:23:08 +0000 2018,0.0,1.0,0.0,@FoxNews,OPINION: Trump's idea to merge education and labor departments makes a lot of sense https://t.co/r9mEFfinhH,57
357,-0.6597,Mon Jun 25 16:17:26 +0000 2018,0.286,0.714,0.0,@FoxNews,"Florida hit-and-run driver ‘purposely’ mowed down family, killing father, police say https://t.co/BSYyof3CX0",58
358,0.0,Mon Jun 25 16:16:23 +0000 2018,0.0,1.0,0.0,@FoxNews,RT @FoxBusiness: Trump Space Force could fuel next trillion-dollar economy: Morgan Stanley https://t.co/AI0uHqMv7V,59
359,0.0,Mon Jun 25 16:12:00 +0000 2018,0.0,1.0,0.0,@FoxNews,"Hezbollah reportedly claims Facebook, Twitter have disabled their main accounts https://t.co/QAJbAIyaGo (via @christocarbone)",60
360,0.0,Mon Jun 25 16:08:48 +0000 2018,0.0,1.0,0.0,@FoxNews,RT @FoxBusiness: Harley-Davidson to take big hit from EU tariffs. https://t.co/hgVwmS8pf6 https://t.co/1swlILT4cS,61
361,-0.7906,Mon Jun 25 15:56:48 +0000 2018,0.467,0.533,0.0,@FoxNews,Sprint car driver Jason Johnson dead after racing crash https://t.co/z3e08q4uvQ,62
362,0.0,Mon Jun 25 15:47:47 +0000 2018,0.0,1.0,0.0,@FoxNews,Dow down on trade concerns @AmericaNewsroom https://t.co/rp0I1bGdKG,63
363,0.2023,Mon Jun 25 15:40:07 +0000 2018,0.0,0.909,0.091,@FoxNews,RT @FoxBusiness: Treasury Secretary @stevenmnuchin1 tweeted his response to reports of @POTUS' plan to bar Chinese companies from investing…,64
364,-0.7717,Mon Jun 25 15:38:06 +0000 2018,0.34,0.66,0.0,@FoxNews,"Breaking News: California fire captain dead, another firefighter wounded in shooting at apartment complex https://t.co/K4jyD2jNnR",65
365,0.6369,Mon Jun 25 15:28:26 +0000 2018,0.0,0.819,0.181,@FoxNews,Legendary filmmaker David Lynch said Saturday that President Trump could go down to be one of the greatest presiden… https://t.co/rI9qGIzQ7n,66
366,0.0,Mon Jun 25 15:20:37 +0000 2018,0.0,1.0,0.0,@FoxNews,"Shooting at California senior-living apartment complex leaves 3 wounded, including 2 firefighters https://t.co/K4jyD2jNnR",67
367,-0.3818,Mon Jun 25 15:10:22 +0000 2018,0.259,0.602,0.139,@FoxNews,"Protesters swarm Iran's Grand Bazaar in Tehran, force shops to close in anger over economy https://t.co/JzcksP2iLD",68
368,0.4404,Mon Jun 25 14:58:39 +0000 2018,0.0,0.755,0.245,@FoxNews,RT @FoxBusiness: Lockheed Martin secures $1.2B contract to sell new F-16 fighter jets https://t.co/loQe5TmUXK,69
369,-0.6486,Mon Jun 25 14:50:12 +0000 2018,0.223,0.777,0.0,@FoxNews,"Masked men terrorize Texas family, burn child with hot water during home invasion, officials say https://t.co/aOCuTW2fcs",70
370,-0.6486,Mon Jun 25 14:37:32 +0000 2018,0.264,0.736,0.0,@FoxNews,JUST IN: Richard 'Old Man' Harrison of 'Pawn Stars' dead at 77 https://t.co/0masYBkXz3,71
371,0.0,Mon Jun 25 14:36:50 +0000 2018,0.0,1.0,0.0,@FoxNews,".@GOPLeader: “For the first time in America, there are more jobs offered than people actually looking for it. This… https://t.co/6TGkHoffUe",72
372,0.0,Mon Jun 25 14:33:57 +0000 2018,0.0,1.0,0.0,@FoxNews,".@GOPLeader: “There will be a vote this week, and not only will it put the money forward for the wall, it will tie… https://t.co/N4TEzqtapI",73
373,-0.5574,Mon Jun 25 14:31:21 +0000 2018,0.205,0.795,0.0,@FoxNews,"RT @Fox411: Richard 'Old Man' Harrison, of 'Pawn Stars,' has died at 77 https://t.co/dBXTpKG8Ep https://t.co/S79tKzBUp8",74
374,-0.3237,Mon Jun 25 14:23:55 +0000 2018,0.131,0.794,0.075,@FoxNews,.@GOPLeader: “We know the border is not secure…The president has been working to solve this problem. We’ve got to b… https://t.co/UC1QpwkTQz,75
375,-0.25,Mon Jun 25 14:20:56 +0000 2018,0.267,0.523,0.209,@FoxNews,'Making a Murderer' case will not be heard by Supreme Court https://t.co/cRo1AYD4pJ,76
376,0.3612,Mon Jun 25 13:58:08 +0000 2018,0.0,0.828,0.172,@FoxNews,Restaurant apologizes to transgender woman unlawfully hassled for ID before using restroom https://t.co/n2CLdOCBA2,77
377,-0.4767,Mon Jun 25 13:15:34 +0000 2018,0.22,0.78,0.0,@FoxNews,McCaskill suffers cracked rib after Manchin performs Heimlich maneuver on her https://t.co/vLpXaZkn6Z,78
378,0.0,Mon Jun 25 13:12:42 +0000 2018,0.0,1.0,0.0,@FoxNews,China looks to bolster surveillance network with birdlike drones https://t.co/lY5NfM3Wrd,79
379,0.0,Mon Jun 25 13:07:23 +0000 2018,0.0,1.0,0.0,@FoxNews,.@DevinNunes: “I don’t think they are going to meet the deadline.” https://t.co/zRli41XgQy,80
380,0.0,Mon Jun 25 13:05:01 +0000 2018,0.0,1.0,0.0,@FoxNews,"North Korea's anti-US souvenirs, posters reportedly disappearing in wake of Trump-Kim summit https://t.co/prYDIRlxne",81
381,-0.7184,Mon Jun 25 12:58:02 +0000 2018,0.24,0.76,0.0,@FoxNews,"“I am not going to be bullied by them.”

@AGPamBondi on protesters heckling her outside a showing of Mr. Rogers doc… https://t.co/LFwIleoypq",82
382,-0.0516,Mon Jun 25 12:42:17 +0000 2018,0.141,0.728,0.131,@FoxNews,NFL's only active player to hold medical degree denied request to put 'MD' on jersey: report https://t.co/f3njtJno2C,83
383,-0.4588,Mon Jun 25 12:25:46 +0000 2018,0.188,0.812,0.0,@FoxNews,"Trump mocks 'dirty' Red Hen over 'filthy' building, defends Sarah Sanders - via @brookefoxnews 
https://t.co/nrLAyNSIcL",84
384,0.6369,Mon Jun 25 12:23:29 +0000 2018,0.0,0.756,0.244,@FoxNews,Filmmaker David Lynch believes Trump could be one of greatest presidents in history https://t.co/6V40OoJuuX,85
385,-0.3612,Mon Jun 25 12:01:01 +0000 2018,0.2,0.8,0.0,@FoxNews,'Westworld' star Evan Rachel Wood goes on hunger strike for families separated at US border https://t.co/HyrVPAhaD6,86
386,0.25,Mon Jun 25 11:29:20 +0000 2018,0.0,0.857,0.143,@FoxNews,Mark Warner reportedly jokes about revealing info on Russia probe at fundraiser https://t.co/r6PsIZJD3t,87
387,0.6369,Mon Jun 25 11:15:51 +0000 2018,0.0,0.698,0.302,@FoxNews,".@FLOTUS: ""Treat your community like your family and look out for one another."" https://t.co/2Q5wzunzds",88
388,-0.34,Mon Jun 25 11:11:18 +0000 2018,0.231,0.769,0.0,@FoxNews,Koreas discuss removing North's artillery from tense border https://t.co/2tFlC2vgKe,89
389,-0.2263,Mon Jun 25 11:04:57 +0000 2018,0.137,0.863,0.0,@FoxNews,China blocks HBO's website after John Oliver's segment on Xi Jinping: report https://t.co/xw4qN47q8H,90
390,0.0,Mon Jun 25 10:55:25 +0000 2018,0.0,1.0,0.0,@FoxNews,"Houston Astros player switches look during game, still goes hitless https://t.co/6VtE8bgl5D",91
391,0.6249,Mon Jun 25 10:38:01 +0000 2018,0.0,0.837,0.163,@FoxNews,.@ZTB: “They don’t have a message and we do… We’re trying to make this country great again and I’m behind it 100%.” https://t.co/ZXUL0PTUBt,92
392,0.8176,Mon Jun 25 10:36:00 +0000 2018,0.0,0.678,0.322,@FoxNews,.@ZTB: “The party of tolerance is only tolerant if you agree with them… You either fall in line or get out of line.” https://t.co/QPD50u3Fry,93
393,-0.5719,Mon Jun 25 10:34:13 +0000 2018,0.156,0.844,0.0,@FoxNews,".@ZTB: “If your message is hate Trump, you’re really not getting very far… with your agenda and what you’re trying… https://t.co/DGQTlXGvi9",94
394,-0.6486,Mon Jun 25 10:22:09 +0000 2018,0.249,0.751,0.0,@FoxNews,"Scientist shot dead in front of daughters, 2 and 4, during California camping trip https://t.co/JitRKKQW5X",95
395,0.0,Mon Jun 25 10:10:53 +0000 2018,0.0,1.0,0.0,@FoxNews,16-year-old NASCAR driver receives high school diploma before race https://t.co/ZZyUwnU5SL,96
396,0.34,Mon Jun 25 10:08:59 +0000 2018,0.0,0.702,0.298,@FoxNews,Trump's challenge coins create both controversy and cash grab https://t.co/onL9K9Fq4Y,97
397,0.0,Mon Jun 25 09:52:49 +0000 2018,0.0,1.0,0.0,@FoxNews,OPINION: Red Hen teaches Sarah Huckabee Sanders that Virginia is for PC bullies (not for lovers) https://t.co/jd1kIQQRmR,98
398,0.2023,Mon Jun 25 09:48:52 +0000 2018,0.127,0.696,0.177,@FoxNews,Dog stuck on roof of Minnesota home is brought inside to safety https://t.co/lrmyvXb8nn,99
399,-0.3182,Mon Jun 25 09:45:18 +0000 2018,0.247,0.753,0.0,@FoxNews,"Algeria abandons 13,000 migrants in the Sahara https://t.co/f9tBNEEslc",100
